1055,Scientist 1 - Research and Development / Mission Bay San Francisco,"        Illumina, Inc.","San Francisco, CA 94158 (South Of Market area)",,"Experimental design, execution, and data analysis. Work collaboratively with scientists and engineers based in San Francisco, San Diego, and around the world...."
1056,Predictive Modeling Analyst II,        Vencore,"Chantilly, VA",,"Analyses data, conducts advanced statistical analyses and applies mathematical calculations to produce coherent meaning from structured and semi-structured data..."
1058,Research Analyst,        Nielsen,"New York, NY 10003 (Greenwich Village area)",,"Collaborate with data extraction team for execution of reports and data extracts. Translate data into insights through client deliverables (Excel files,..."
1060,Business Consultant - Data Analysis,        MassMutual Financial Group,"Springfield, MA 01119 (Sixteen Acres area)",,Work with the ERM SLT and their teams to assess data needs and create a prioritized list of needs for each area within ERM Build relationships across the...
1061,Data Analyst,        Alere,"Scarborough, ME",,Participate in data migration and data entry activities as needed. Implement data organization systems. Check data for accuracy and communicate with data...
1067,Operations Research Analyst,    ESNS,"Aberdeen Proving Ground, MD",,"Define data requirements, gather and validate information and apply judgment and statistical tests. Engineering, Software and Network Services (ESNS) is an..."
1068,Data Engineer,        Weight Watchers International,"New York, NY",,Work closely with our data scientists to help build complex algorithms that provide unique insights into our data....
1069,"Expert Scientist, Microbiology/Molecular Analytics",        GlaxoSmithKline,"Rockville, MD",,"Collects, generates, and presents scientific data. 5 plus years of work experience with a PhD in a Biology-related degree OR 10 plus years of work experience..."
1071,Information Technology Data Analyst,        TransQuest,"McLean, VA 22102",,"Assist with data ingestion, data warehouse architecture, tuning, the development of Structured Query Language (SQL) queries, and performing data conversion in..."
1072,Research Analyst,    AccessLex Institute,"Washington, DC",,Produce data aggregations for internal and external consumption. Familiarity with existing data sources related to student financial aid and postsecondary...
1073,Data Engineer,        Dailymotion,"New York, NY",,Work closely with data scientists to construct creative solutions for their analysis tasks Qualifications....
1074,Research & Data Analyst,        International Rescue Committee,United States,,"Experience maintaining data quality within an organization. Undertake scheduled exception reporting of data within IRC systems, identifying poor quality, out of..."
1076,Research Scientist - Yahoo Publisher Products,        Yahoo! Inc.,"Sunnyvale, CA",,"Hands-on skills in cleaning, manipulating, analyzing and modeling large data sets. Perform statistical analyses on large data sets, identify problems and..."
1082,Consultant,        EXL,"Reston, VA",,"Our global footprint of nearly 2,000 data scientists and analysts assist client organizations with complex risk minimization methods, advanced marketing,..."
1083,Data Scientist,    First Soft Solutions [ Direct],"Chicago, IL",,"Previous experience in Data Warehouse and Data Analytics is mandatory. Manipulation of large data sets; Data visualization techniques and tools such as Tableau,..."
1085,Cyber Data Scientist,        Deloitte,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)",,"Serve as a data scientist on cyber analytic execution teams. Conduct relevant research, data analysis, and create reports...."
1086,Modeling and Simulation Fellowships - CDER,        Oak Ridge Associated Universities,"Silver Spring, MD",,"This Division coordinates modeling, simulation, data analysis and data mining and establishes the scientific computing infrastructure for OGD...."
1087,Data Scientist Intern,        Pitney Bowes,"Danbury, CT 06810",,"We are a team of developers, architects, data engineers, security experts, data scientists, and business analysts who see the potential in data driven products..."
1088,Data Scientist III Job,        AGCO,"Duluth, GA 30096",,"Responsibilities of the Data Scientist III :. Required Qualifications of the Data Scientist III:. Additionally, the Data Scientist III will use that data to..."
1089,Supervisory Health Scientist,        Centers for Disease Control and Prevention,"Atlanta, GA","$125,132 - $161,900 a year","As a Supervisory Health Scientist you will:. Exercise technical and overall administrative supervision over professional and administrative personnel, including..."
1090,Senior Data Scientist / Analyst,    Boston Technology Corporation,"Boston, MA",,Senior Data Scientist/Analyst:. 4-6 years of experience in similar role analyzing large amounts of data and generating actionable business value....
1098,Senior Analyst- Advanced Analytics,        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year",You will also support these data scientists in manual scoring of data for some deployed complex models. There is also the opportunity to learn to build simple...
1099,Data Scientist,    WorldCover,"New York, NY","$70,000 - $110,000 a year",We are looking for a talented data scientist who is excited to tackle the challenges unique to our markets:. Optimizing customer data collection processes and...
1101,Senior Quantitative Analyst – Model Validation,        Capital One,"McLean, VA",,"With a network of over 200 quantitative analysts, data scientists and statisticians, we’ve created a dynamic environment with ample opportunities for learning..."
1103,Analytical Scientist,        Eurofins,"Spring House, PA",,"Analytical Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for an Analytical..."
1104,"Data Scientist, Mid",        Booz Allen Hamilton,"Springfield, VA",,"Data Scientist, Mid. Perform as a data scientist with a focus on computer science to apply knowledge of and expertise in working with large data sets, dynamic..."
1105,TSA Operations Research Systems Analyst,    Eagle Network Solutions,"Chantilly, VA",$70 an hour,Creating test plans and data collection strategies. Writing reports that explain data results and their associated impacts....
1113,Research Analyst,"    Fort Washington Investment Advisors, Inc.","Cincinnati, OH 45202 (Mount Adams area)",,"Experience must include identifying, defining and resolving problems and collecting or intepreting data to establish facts and draw valid conclusions...."
1115,Software Engineer - Machine Learning,    NxT Level,"Seattle, WA","$145,000 - $197,000 a year",Practical experience in using statistics in analyzing and processing data. You’ll join a top-notch technology team that is dedicated to solving some of the...
1117,Machine Learning Software Engineer,        L-3 Communications,"Rockwall, TX 75032",,It will require an individual with interest in real-time and near real-time streaming data processing and machine learning applications that enable semi...
1118,Provider Data Analyst (R00511),        Blue Cross Blue Shield of Massachusetts,"Boston, MA",,Minimum of one years’ experience as a data analyst or data scientist. The Provider Data Analyst will:. Provide Data Mining analytics for ongoing ad-hoc requests...
